"playerid","birthyear","birthmonth","birthday","birthcountry","birthstate","birthcity","deathyear","deathmonth","deathday","deathcountry","deathstate","deathcity","namefirst","namelast","namegiven","weight","height","bats","throws","debut","finalgame","retroid","bbrefid","yearid","votedby","ballots","needed","votes","inducted","category","needed_note"
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1962,"BBWAA",160,120,1,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1964,"BBWAA",201,151,3,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1968,"BBWAA",283,213,7,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1969,"BBWAA",340,255,8,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1970,"BBWAA",300,225,9,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1971,"BBWAA",360,270,11,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1972,"BBWAA",396,297,21,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1973,"BBWAA",380,285,47,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1974,"BBWAA",365,274,51,"N","Player",NULL
"sainjo01",1917,9,25,"USA","AR","Havana",2006,11,7,"USA","IL","Downers Grove","Johnny","Sain","John Franklin",185,"74","R","R","1942-04-17","1955-07-15","sainj101","sainjo01",1975,"BBWAA",362,272,123,"N","Player",NULL
"salmoti01",1968,8,24,"USA","CA","Long Beach",NULL,NULL,NULL,NULL,NULL,NULL,"Tim","Salmon","Timothy James",200,"75","R","R","1992-08-21","2006-10-01","salmt001","salmoti01",2012,"BBWAA",573,430,5,"N","Player",NULL
"samueju01",1960,12,9,"D.R.","San Pedro de Macoris","San Pedro de Macoris",NULL,NULL,NULL,NULL,NULL,NULL,"Juan","Samuel","Juan Milton",170,"71","R","R","1983-08-24","1998-09-26","samuj001","samueju01",2004,"BBWAA",506,380,2,"N","Player",NULL
"sanchfr01",1977,12,21,"USA","CA","Hollywood",NULL,NULL,NULL,NULL,NULL,NULL,"Freddy","Sanchez","Frederick Philip",200,"72","R","R","2002-09-10","2011-06-10","sancf001","sanchfr01",2017,"BBWAA",442,332,0,"N","Player",NULL
"sandbry01",1959,9,18,"USA","WA","Spokane",NULL,NULL,NULL,NULL,NULL,NULL,"Ryne","Sandberg","Ryne Dee",175,"73","R","R","1981-09-02","1997-09-28","sandr001","sandbry01",2003,"BBWAA",496,372,244,"N","Player",NULL
"sandbry01",1959,9,18,"USA","WA","Spokane",NULL,NULL,NULL,NULL,NULL,NULL,"Ryne","Sandberg","Ryne Dee",175,"73","R","R","1981-09-02","1997-09-28","sandr001","sandbry01",2004,"BBWAA",506,380,309,"N","Player",NULL
"sandbry01",1959,9,18,"USA","WA","Spokane",NULL,NULL,NULL,NULL,NULL,NULL,"Ryne","Sandberg","Ryne Dee",175,"73","R","R","1981-09-02","1997-09-28","sandr001","sandbry01",2005,"BBWAA",516,387,393,"Y","Player",NULL
"sandere02",1967,12,1,"USA","SC","Florence",NULL,NULL,NULL,NULL,NULL,NULL,"Reggie","Sanders","Reginald Laverne",180,"72","R","R","1991-08-22","2007-07-29","sandr002","sandere02",2013,"BBWAA",569,427,0,"N","Player",NULL
"sandesc02",1969,3,25,"USA","MO","Hannibal",NULL,NULL,NULL,NULL,NULL,NULL,"Scott","Sanders","Scott Gerald",210,"76","R","R","1993-08-06","1999-10-03","sands002","sandesc02",2002,"BBWAA",472,354,0,"N","Player",NULL
"sanguma01",1944,3,21,"Panama","Colon","Colon",NULL,NULL,NULL,NULL,NULL,NULL,"Manny","Sanguillen","Manuel de Jesus",193,"72","R","R","1967-07-23","1980-10-05","sangm101","sanguma01",1986,"BBWAA",425,319,2,"N","Player",NULL
"santibe01",1965,3,9,"P.R.",NULL,"Ponce",NULL,NULL,NULL,NULL,NULL,NULL,"Benito","Santiago","Benito",180,"73","R","R","1986-09-14","2005-04-11","santb001","santibe01",2011,"BBWAA",581,436,1,"N","Player",NULL
"santolo99",1889,1,17,"USA","TX","Fort Worth",1942,1,6,"USA","PA","Philadelphia","Louis","Santop","D. Louis",240,"76","L","R",NULL,NULL,NULL,"santolo99",2006,"Negro League",NULL,NULL,NULL,"Y","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1980,"BBWAA",385,289,15,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1985,"BBWAA",395,297,53,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1986,"BBWAA",425,319,64,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1987,"BBWAA",413,310,78,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1988,"BBWAA",427,321,108,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1989,"BBWAA",447,336,75,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1990,"BBWAA",444,333,96,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1991,"BBWAA",443,333,116,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1992,"BBWAA",430,323,136,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1993,"BBWAA",423,318,155,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1994,"BBWAA",456,342,150,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1995,"BBWAA",460,345,139,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1996,"BBWAA",470,353,174,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1997,"BBWAA",473,353,186,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",1998,"BBWAA",473,355,204,"N","Player",NULL
"santoro01",1940,2,25,"USA","WA","Seattle",2010,12,2,"USA","AZ","Scottsdale","Ron","Santo","Ronald Edward",190,"72","R","R","1960-06-26","1974-09-29","santr102","santoro01",2012,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"sauerha01",1917,3,17,"USA","PA","Pittsburgh",2001,8,24,"USA","CA","Burlingame","Hank","Sauer","Henry John",198,"75","R","R","1941-09-09","1959-08-17","saueh101","sauerha01",1966,"BBWAA",302,227,4,"N","Player",NULL
"saxst01",1960,1,29,"USA","CA","Sacramento",NULL,NULL,NULL,NULL,NULL,NULL,"Steve","Sax","Stephen Louis",185,"71","R","R","1981-08-18","1994-05-08","sax-s001","saxst01",2000,"BBWAA",499,375,2,"N","Player",NULL
"schaapa01",1943,3,3,"USA","PA","Pittsburgh",NULL,NULL,NULL,NULL,NULL,NULL,"Paul","Schaal","Paul",165,"71","R","R","1964-09-03","1974-07-19","schap101","schaapa01",1980,"BBWAA",385,289,0,"N","Player",NULL
"schacal01",1892,11,11,"USA","NY","New York",1984,7,14,"USA","CT","Waterbury","Al","Schacht","Alexander",142,"71","R","R","1919-09-18","1921-09-06","schaa101","schacal01",1939,"BBWAA",274,206,1,"N","Player",NULL
"schacal01",1892,11,11,"USA","NY","New York",1984,7,14,"USA","CT","Waterbury","Al","Schacht","Alexander",142,"71","R","R","1919-09-18","1921-09-06","schaa101","schacal01",1948,"BBWAA",121,91,2,"N","Player",NULL
"schacal01",1892,11,11,"USA","NY","New York",1984,7,14,"USA","CT","Waterbury","Al","Schacht","Alexander",142,"71","R","R","1919-09-18","1921-09-06","schaa101","schacal01",1951,"BBWAA",226,170,4,"N","Player",NULL
"schacal01",1892,11,11,"USA","NY","New York",1984,7,14,"USA","CT","Waterbury","Al","Schacht","Alexander",142,"71","R","R","1919-09-18","1921-09-06","schaa101","schacal01",1956,"BBWAA",193,145,1,"N","Player",NULL
"schaege01",1876,2,4,"USA","IL","Chicago",1919,5,16,"USA","NY","Saranac Lake","Germany","Schaefer","William Herman",175,"69","R","R","1901-10-05","1918-04-25","schag101","schaege01",1942,"BBWAA",233,175,1,"N","Player",NULL
"schaege01",1876,2,4,"USA","IL","Chicago",1919,5,16,"USA","NY","Saranac Lake","Germany","Schaefer","William Herman",175,"69","R","R","1901-10-05","1918-04-25","schag101","schaege01",1953,"BBWAA",264,198,1,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1936,"BBWAA",226,170,4,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1937,"BBWAA",201,151,24,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1938,"BBWAA",262,197,45,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1939,"BBWAA",274,206,35,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1942,"BBWAA",233,175,53,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1945,"BBWAA",247,186,33,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1946,"Nominating Vote",202,NULL,36,"N","Player","Top 20"
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1947,"BBWAA",161,121,50,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1948,"BBWAA",121,91,22,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1949,"BBWAA",153,115,24,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1949,"Run Off",187,NULL,17,"N","Player","1st"
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1950,"BBWAA",168,126,16,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1951,"BBWAA",226,170,37,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1952,"BBWAA",234,176,44,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1953,"BBWAA",264,198,52,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1954,"BBWAA",252,189,54,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1955,"BBWAA",251,189,113,"N","Player",NULL
"schalra01",1892,8,12,"USA","IL","Harvel",1970,5,19,"USA","IL","Chicago","Ray","Schalk","Ray William",165,"69","R","R","1912-08-11","1929-09-15","schar103","schalra01",1955,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"schanwa01",1889,8,22,"USA","NY","South Wales",1965,3,6,"USA","MO","St. Louis","Wally","Schang","Walter Henry",180,"70","B","R","1913-05-09","1931-06-22","schaw101","schanwa01",1948,"BBWAA",121,91,1,"N","Player",NULL
"schanwa01",1889,8,22,"USA","NY","South Wales",1965,3,6,"USA","MO","St. Louis","Wally","Schang","Walter Henry",180,"70","B","R","1913-05-09","1931-06-22","schaw101","schanwa01",1950,"BBWAA",168,126,1,"N","Player",NULL
"schanwa01",1889,8,22,"USA","NY","South Wales",1965,3,6,"USA","MO","St. Louis","Wally","Schang","Walter Henry",180,"70","B","R","1913-05-09","1931-06-22","schaw101","schanwa01",1956,"BBWAA",193,145,1,"N","Player",NULL
"schanwa01",1889,8,22,"USA","NY","South Wales",1965,3,6,"USA","MO","St. Louis","Wally","Schang","Walter Henry",180,"70","B","R","1913-05-09","1931-06-22","schaw101","schanwa01",1958,"BBWAA",266,200,8,"N","Player",NULL
"schanwa01",1889,8,22,"USA","NY","South Wales",1965,3,6,"USA","MO","St. Louis","Wally","Schang","Walter Henry",180,"70","B","R","1913-05-09","1931-06-22","schaw101","schanwa01",1960,"BBWAA",269,202,11,"N","Player",NULL
"schilcu01",1966,11,14,"USA","AK","Anchorage",NULL,NULL,NULL,NULL,NULL,NULL,"Curt","Schilling","Curtis Montague",205,"77","R","R","1988-09-07","2007-09-25","schic002","schilcu01",2013,"BBWAA",569,427,221,"N","Player",NULL
"schilcu01",1966,11,14,"USA","AK","Anchorage",NULL,NULL,NULL,NULL,NULL,NULL,"Curt","Schilling","Curtis Montague",205,"77","R","R","1988-09-07","2007-09-25","schic002","schilcu01",2014,"BBWAA",571,429,167,"N","Player",NULL
"schilcu01",1966,11,14,"USA","AK","Anchorage",NULL,NULL,NULL,NULL,NULL,NULL,"Curt","Schilling","Curtis Montague",205,"77","R","R","1988-09-07","2007-09-25","schic002","schilcu01",2015,"BBWAA",549,412,215,"N","Player",NULL
"schilcu01",1966,11,14,"USA","AK","Anchorage",NULL,NULL,NULL,NULL,NULL,NULL,"Curt","Schilling","Curtis Montague",205,"77","R","R","1988-09-07","2007-09-25","schic002","schilcu01",2016,"BBWAA",440,330,230,"N","Player",NULL
"schilcu01",1966,11,14,"USA","AK","Anchorage",NULL,NULL,NULL,NULL,NULL,NULL,"Curt","Schilling","Curtis Montague",205,"77","R","R","1988-09-07","2007-09-25","schic002","schilcu01",2017,"BBWAA",442,332,199,"N","Player",NULL
"schmija01",1973,1,29,"USA","ID","Lewiston",NULL,NULL,NULL,NULL,NULL,NULL,"Jason","Schmidt","Jason David",185,"77","R","R","1995-04-28","2009-08-05","schmj001","schmija01",2015,"BBWAA",549,412,0,"N","Player",NULL
"schmimi01",1949,9,27,"USA","OH","Dayton",NULL,NULL,NULL,NULL,NULL,NULL,"Mike","Schmidt","Michael Jack",195,"74","R","R","1972-09-12","1989-05-28","schmm001","schmimi01",1995,"BBWAA",460,345,444,"Y","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1969,"BBWAA",340,255,65,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1970,"BBWAA",300,225,97,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1971,"BBWAA",360,270,123,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1972,"BBWAA",396,297,104,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1973,"BBWAA",380,285,96,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1974,"BBWAA",365,274,110,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1975,"BBWAA",362,272,94,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1976,"BBWAA",388,291,129,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1977,"BBWAA",383,288,105,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1978,"BBWAA",379,285,130,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1979,"BBWAA",432,324,159,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1980,"BBWAA",385,289,164,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1981,"BBWAA",401,301,166,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1982,"BBWAA",415,312,135,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1983,"BBWAA",374,281,146,"N","Player",NULL
"schoere01",1923,2,2,"USA","IL","Germantown",NULL,NULL,NULL,NULL,NULL,NULL,"Red","Schoendienst","Albert Fred",170,"72","B","R","1945-04-17","1963-07-07","schor101","schoere01",1989,"Veterans",NULL,NULL,NULL,"Y","Player",NULL
"schreos01",1875,4,11,"USA","PA","New Bethlehem",1914,7,9,"USA","PA","Philadelphia","Ossee","Schrecongost","Freeman Osee",180,"70","R","R","1897-09-08","1908-10-02","schro101","schreos01",1937,"BBWAA",201,151,2,"N","Player",NULL
"schreos01",1875,4,11,"USA","PA","New Bethlehem",1914,7,9,"USA","PA","Philadelphia","Ossee","Schrecongost","Freeman Osee",180,"70","R","R","1897-09-08","1908-10-02","schro101","schreos01",1938,"BBWAA",262,197,2,"N","Player",NULL
"schreos01",1875,4,11,"USA","PA","New Bethlehem",1914,7,9,"USA","PA","Philadelphia","Ossee","Schrecongost","Freeman Osee",180,"70","R","R","1897-09-08","1908-10-02","schro101","schreos01",1939,"BBWAA",274,206,2,"N","Player",NULL
"schulfr01",1882,9,17,"USA","NY","Cochecton",1949,10,2,"USA","CA","Oakland","Frank","Schulte","Frank M.",170,"71","L","R","1904-09-21","1918-09-02","schuf103","schulfr01",1937,"BBWAA",201,151,1,"N","Player",NULL
"schumha02",1910,11,23,"USA","NY","Hinckley",1993,4,21,"USA","NY","Cooperstown","Hal","Schumacher","Harold Henry",190,"72","R","R","1931-04-15","1946-09-25","schuh103","schumha02",1948,"BBWAA",121,91,1,"N","Player",NULL
