system,system_name,school,school_name,pool,designation_ineligible,subgroup,score_achievement,score_growth,score_absenteeism,score_grad,score_ready_grad,score_elpa
901,Johnson City,37,Mountain View Elementary,K8,0,Asian,,,,,,
901,Johnson City,37,Mountain View Elementary,K8,0,Black or African American,2,3,3,,,
901,Johnson City,37,Mountain View Elementary,K8,0,Black/Hispanic/Native American,2,2,3,,,4
901,Johnson City,37,Mountain View Elementary,K8,0,Economically Disadvantaged,2,3,4,,,
901,Johnson City,37,Mountain View Elementary,K8,0,English Learners with Transitional 1-4,,,,,,4
901,Johnson City,37,Mountain View Elementary,K8,0,Hispanic,,2,2,,,
901,Johnson City,37,Mountain View Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
901,Johnson City,37,Mountain View Elementary,K8,0,Students with Disabilities,,2,4,,,
901,Johnson City,37,Mountain View Elementary,K8,,Subgroups,2,2.333333333,3.666666667,,,4
901,Johnson City,37,Mountain View Elementary,K8,0,Super Subgroup,2,4,,,,
901,Johnson City,37,Mountain View Elementary,K8,0,White,2,4,4,,,
901,Johnson City,40,North Side Elementary,K8,0,All Students,3,2,3,,,4
901,Johnson City,40,North Side Elementary,K8,0,Asian,,,,,,
901,Johnson City,40,North Side Elementary,K8,0,Black or African American,1,2,3,,,
901,Johnson City,40,North Side Elementary,K8,0,Black/Hispanic/Native American,2,2,2,,,4
901,Johnson City,40,North Side Elementary,K8,0,Economically Disadvantaged,1,2,2,,,
901,Johnson City,40,North Side Elementary,K8,0,English Learners with Transitional 1-4,,2,,,,4
901,Johnson City,40,North Side Elementary,K8,0,Hispanic,,2,1,,,3
901,Johnson City,40,North Side Elementary,K8,0,Students with Disabilities,,3,2,,,
901,Johnson City,40,North Side Elementary,K8,,Subgroups,1.5,2.25,2,,,4
901,Johnson City,40,North Side Elementary,K8,0,Super Subgroup,2,2,,,,
901,Johnson City,40,North Side Elementary,K8,0,White,4,2,4,,,
901,Johnson City,45,Science Hill High School,HS,0,All Students,4,4,2,4,4,2
901,Johnson City,45,Science Hill High School,HS,0,American Indian or Alaska Native,,,,,,
901,Johnson City,45,Science Hill High School,HS,0,Asian,4,4,4,,,
901,Johnson City,45,Science Hill High School,HS,0,Black or African American,3,2,2,4,0,
901,Johnson City,45,Science Hill High School,HS,0,Black/Hispanic/Native American,3,3,2,4,2,2
901,Johnson City,45,Science Hill High School,HS,0,Economically Disadvantaged,3,2,1,4,2,
901,Johnson City,45,Science Hill High School,HS,0,English Learners with Transitional 1-4,1,4,4,,,2
901,Johnson City,45,Science Hill High School,HS,0,Hispanic,3,3,1,4,4,2
901,Johnson City,45,Science Hill High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
901,Johnson City,45,Science Hill High School,HS,0,Students with Disabilities,1,2,2,2,0,
901,Johnson City,45,Science Hill High School,HS,,Subgroups,2,2.75,2.25,3.333333333,1.333333333,2
901,Johnson City,45,Science Hill High School,HS,0,Super Subgroup,3,3,,,2,
901,Johnson City,45,Science Hill High School,HS,0,White,4,4,2,3,4,
901,Johnson City,55,South Side Elementary,K8,0,All Students,4,4,4,,,4
901,Johnson City,55,South Side Elementary,K8,0,American Indian or Alaska Native,,,,,,
901,Johnson City,55,South Side Elementary,K8,0,Asian,,,,,,
901,Johnson City,55,South Side Elementary,K8,0,Black or African American,,3,4,,,
901,Johnson City,55,South Side Elementary,K8,0,Black/Hispanic/Native American,4,4,4,,,4
901,Johnson City,55,South Side Elementary,K8,0,Economically Disadvantaged,4,4,4,,,
901,Johnson City,55,South Side Elementary,K8,0,English Learners with Transitional 1-4,,4,4,,,4
901,Johnson City,55,South Side Elementary,K8,0,Hispanic,,4,4,,,4
901,Johnson City,55,South Side Elementary,K8,0,Students with Disabilities,,,4,,,
901,Johnson City,55,South Side Elementary,K8,,Subgroups,4,4,4,,,4
901,Johnson City,55,South Side Elementary,K8,0,Super Subgroup,4,4,,,,
901,Johnson City,55,South Side Elementary,K8,0,White,4,3,4,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,All Students,4,4,4,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,Asian,,,4,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,Black or African American,,3,,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,Black/Hispanic/Native American,,3,4,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,Economically Disadvantaged,,4,4,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,Hispanic,,,,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,Students with Disabilities,,3,4,,,
901,Johnson City,65,Towne Acres Elementary,K8,,Subgroups,,3.333333333,4,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,Super Subgroup,4,4,,,,
901,Johnson City,65,Towne Acres Elementary,K8,0,White,4,4,4,,,
910,Wayne County,5,Collinwood Elementary,K8,0,All Students,1,2,2,,,
910,Wayne County,5,Collinwood Elementary,K8,0,Asian,,,,,,
910,Wayne County,5,Collinwood Elementary,K8,0,Black/Hispanic/Native American,,,,,,
910,Wayne County,5,Collinwood Elementary,K8,0,Economically Disadvantaged,3,3,4,,,
910,Wayne County,5,Collinwood Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
910,Wayne County,5,Collinwood Elementary,K8,0,Hispanic,,,,,,
910,Wayne County,5,Collinwood Elementary,K8,0,Students with Disabilities,,2,2,,,
910,Wayne County,5,Collinwood Elementary,K8,,Subgroups,3,2.5,3,,,
910,Wayne County,5,Collinwood Elementary,K8,0,Super Subgroup,3,3,,,,
910,Wayne County,5,Collinwood Elementary,K8,0,White,1,2,2,,,
910,Wayne County,10,Collinwood High School,HS,0,All Students,2,3,1,3,3,
910,Wayne County,10,Collinwood High School,HS,0,Black or African American,,,,,,
910,Wayne County,10,Collinwood High School,HS,0,Black/Hispanic/Native American,,,,,,
910,Wayne County,10,Collinwood High School,HS,0,Economically Disadvantaged,,2,2,,,
910,Wayne County,10,Collinwood High School,HS,0,English Learners with Transitional 1-4,,,,,,
910,Wayne County,10,Collinwood High School,HS,0,Hispanic,,,,,,
910,Wayne County,10,Collinwood High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
910,Wayne County,10,Collinwood High School,HS,0,Students with Disabilities,,2,2,,,
910,Wayne County,10,Collinwood High School,HS,,Subgroups,,2,2,,,
910,Wayne County,10,Collinwood High School,HS,0,Super Subgroup,2,2,,,,
910,Wayne County,10,Collinwood High School,HS,0,White,2,3,1,3,4,
910,Wayne County,15,Collinwood Middle School,K8,0,All Students,3,4,2,,,
910,Wayne County,15,Collinwood Middle School,K8,0,Asian,,,,,,
910,Wayne County,15,Collinwood Middle School,K8,0,Black or African American,,,,,,
910,Wayne County,15,Collinwood Middle School,K8,0,Black/Hispanic/Native American,,,,,,
910,Wayne County,15,Collinwood Middle School,K8,0,Economically Disadvantaged,1,3,4,,,
910,Wayne County,15,Collinwood Middle School,K8,0,Hispanic,,,,,,
910,Wayne County,15,Collinwood Middle School,K8,0,Students with Disabilities,2,3,3,,,
910,Wayne County,15,Collinwood Middle School,K8,,Subgroups,1.5,3,3.5,,,
910,Wayne County,15,Collinwood Middle School,K8,0,Super Subgroup,1,3,,,,
910,Wayne County,15,Collinwood Middle School,K8,0,White,3,4,3,,,
910,Wayne County,25,Frank Hughes School,HS,0,All Students,1,1,4,,,
910,Wayne County,25,Frank Hughes School,HS,0,American Indian or Alaska Native,,,,,,
910,Wayne County,25,Frank Hughes School,HS,0,Black or African American,,,,,,
910,Wayne County,25,Frank Hughes School,HS,0,Black/Hispanic/Native American,,,,,,
910,Wayne County,25,Frank Hughes School,HS,0,Economically Disadvantaged,,3,4,,,
910,Wayne County,25,Frank Hughes School,HS,0,English Learners with Transitional 1-4,,,,,,
910,Wayne County,25,Frank Hughes School,HS,0,Hispanic,,,,,,
910,Wayne County,25,Frank Hughes School,HS,0,Students with Disabilities,,,4,,,
910,Wayne County,25,Frank Hughes School,HS,,Subgroups,,3,4,,,
910,Wayne County,25,Frank Hughes School,HS,0,Super Subgroup,2,3,,,,
910,Wayne County,25,Frank Hughes School,HS,0,White,2,1,4,,,
910,Wayne County,35,Wayne County High School,HS,0,All Students,3,2,4,4,4,
910,Wayne County,35,Wayne County High School,HS,0,Asian,,,,,,
910,Wayne County,35,Wayne County High School,HS,0,Black or African American,,,,,,
910,Wayne County,35,Wayne County High School,HS,0,Black/Hispanic/Native American,,,,,,
910,Wayne County,35,Wayne County High School,HS,0,Economically Disadvantaged,3,2,4,,,
910,Wayne County,35,Wayne County High School,HS,0,Hispanic,,,,,,
910,Wayne County,35,Wayne County High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
910,Wayne County,35,Wayne County High School,HS,0,Students with Disabilities,3,2,4,,,
910,Wayne County,35,Wayne County High School,HS,,Subgroups,3,2,4,,,
910,Wayne County,35,Wayne County High School,HS,0,Super Subgroup,3,2,,,,
910,Wayne County,35,Wayne County High School,HS,0,White,3,2,4,4,4,
910,Wayne County,40,Waynesboro Elementary,K8,0,All Students,3,4,4,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,American Indian or Alaska Native,,,,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Asian,,,,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Black or African American,,,,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Black/Hispanic/Native American,,,,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Economically Disadvantaged,1,2,4,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Hispanic,,,,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Students with Disabilities,,4,4,,,
910,Wayne County,40,Waynesboro Elementary,K8,,Subgroups,1,3,4,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,Super Subgroup,1,3,,,,
910,Wayne County,40,Waynesboro Elementary,K8,0,White,2,4,4,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,All Students,3,2,2,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,Black or African American,,,,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,Black/Hispanic/Native American,,,,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,Economically Disadvantaged,2,2,2,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,Hispanic,,,,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,Native Hawaiian or Other Pacific Islander,,,,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,Students with Disabilities,1,0,4,,,
910,Wayne County,45,Waynesboro Middle School,K8,,Subgroups,1.5,1,3,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,Super Subgroup,1,1,,,,
910,Wayne County,45,Waynesboro Middle School,K8,0,White,3,2,3,,,
920,Weakley County,5,Dresden Elementary,K8,0,All Students,4,4,4,,,
920,Weakley County,5,Dresden Elementary,K8,0,Asian,,,,,,
920,Weakley County,5,Dresden Elementary,K8,0,Black or African American,,,,,,
920,Weakley County,5,Dresden Elementary,K8,0,Black/Hispanic/Native American,,4,4,,,
920,Weakley County,5,Dresden Elementary,K8,0,Economically Disadvantaged,4,4,4,,,
920,Weakley County,5,Dresden Elementary,K8,0,English Learners with Transitional 1-4,,,,,,
920,Weakley County,5,Dresden Elementary,K8,0,Hispanic,,,,,,
920,Weakley County,5,Dresden Elementary,K8,0,Students with Disabilities,,3,4,,,
920,Weakley County,5,Dresden Elementary,K8,,Subgroups,4,3.666666667,4,,,
920,Weakley County,5,Dresden Elementary,K8,0,Super Subgroup,4,4,,,,
920,Weakley County,5,Dresden Elementary,K8,0,White,4,4,4,,,
920,Weakley County,7,Dresden Middle School,K8,0,All Students,3,4,4,,,
920,Weakley County,7,Dresden Middle School,K8,0,Asian,,,,,,
920,Weakley County,7,Dresden Middle School,K8,0,Black or African American,,3,,,,
920,Weakley County,7,Dresden Middle School,K8,0,Black/Hispanic/Native American,,3,,,,
920,Weakley County,7,Dresden Middle School,K8,0,Economically Disadvantaged,2,2,4,,,
920,Weakley County,7,Dresden Middle School,K8,0,Hispanic,,,,,,
920,Weakley County,7,Dresden Middle School,K8,0,Students with Disabilities,2,1,4,,,
920,Weakley County,7,Dresden Middle School,K8,,Subgroups,2,2,4,,,
920,Weakley County,7,Dresden Middle School,K8,0,Super Subgroup,2,2,,,,
920,Weakley County,7,Dresden Middle School,K8,0,White,3,3,4,,,
920,Weakley County,10,Dresden High School,HS,0,All Students,1,2,4,4,4,
920,Weakley County,10,Dresden High School,HS,0,Asian,,,,,,
920,Weakley County,10,Dresden High School,HS,0,Black or African American,,,,,,
920,Weakley County,10,Dresden High School,HS,0,Black/Hispanic/Native American,,,,,,
920,Weakley County,10,Dresden High School,HS,0,Economically Disadvantaged,3,2,4,2,3,
920,Weakley County,10,Dresden High School,HS,0,Hispanic,,,,,,
920,Weakley County,10,Dresden High School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
920,Weakley County,10,Dresden High School,HS,0,Students with Disabilities,,1,4,,,
920,Weakley County,10,Dresden High School,HS,,Subgroups,3,1.5,4,2,3,
920,Weakley County,10,Dresden High School,HS,0,Super Subgroup,3,2,,,3,
920,Weakley County,10,Dresden High School,HS,0,White,1,2,4,4,4,
920,Weakley County,15,Gleason School,HS,0,All Students,2,3,4,4,4,
920,Weakley County,15,Gleason School,HS,0,Black or African American,,,,,,
920,Weakley County,15,Gleason School,HS,0,Black/Hispanic/Native American,,,,,,
920,Weakley County,15,Gleason School,HS,0,Economically Disadvantaged,2,2,4,,,
920,Weakley County,15,Gleason School,HS,0,Hispanic,,,,,,
920,Weakley County,15,Gleason School,HS,0,Students with Disabilities,,4,4,,,
920,Weakley County,15,Gleason School,HS,,Subgroups,2,3,4,,,
920,Weakley County,15,Gleason School,HS,0,Super Subgroup,2,3,,,,
920,Weakley County,15,Gleason School,HS,0,White,3,3,4,4,4,
920,Weakley County,25,Greenfield School,HS,0,All Students,3,3,4,4,4,
920,Weakley County,25,Greenfield School,HS,0,Black or African American,,,4,,,
920,Weakley County,25,Greenfield School,HS,0,Black/Hispanic/Native American,,,4,,,
920,Weakley County,25,Greenfield School,HS,0,Economically Disadvantaged,2,2,3,,,
920,Weakley County,25,Greenfield School,HS,0,Hispanic,,,,,,
920,Weakley County,25,Greenfield School,HS,0,Native Hawaiian or Other Pacific Islander,,,,,,
920,Weakley County,25,Greenfield School,HS,0,Students with Disabilities,,2,2,,,
920,Weakley County,25,Greenfield School,HS,,Subgroups,2,2,3,,,
920,Weakley County,25,Greenfield School,HS,0,Super Subgroup,2,2,,,,
920,Weakley County,25,Greenfield School,HS,0,White,3,2,4,4,4,
920,Weakley County,35,Martin Elementary,K8,0,All Students,4,1,4,,,
920,Weakley County,35,Martin Elementary,K8,0,American Indian or Alaska Native,,,,,,
920,Weakley County,35,Martin Elementary,K8,0,Asian,,,,,,
920,Weakley County,35,Martin Elementary,K8,0,Black or African American,3,2,4,,,
920,Weakley County,35,Martin Elementary,K8,0,Black/Hispanic/Native American,3,1,4,,,
920,Weakley County,35,Martin Elementary,K8,0,Economically Disadvantaged,3,1,4,,,
920,Weakley County,35,Martin Elementary,K8,0,English Learners with Transitional 1-4,,2,,,,
920,Weakley County,35,Martin Elementary,K8,0,Hispanic,,1,,,,
920,Weakley County,35,Martin Elementary,K8,0,Students with Disabilities,,1,3,,,
920,Weakley County,35,Martin Elementary,K8,,Subgroups,3,1.25,3.666666667,,,
920,Weakley County,35,Martin Elementary,K8,0,Super Subgroup,3,1,,,,
920,Weakley County,35,Martin Elementary,K8,0,White,4,2,4,,,
920,Weakley County,40,Westview High School,HS,0,All Students,4,3,4,3,4,
920,Weakley County,40,Westview High School,HS,0,Asian,,,,,,
920,Weakley County,40,Westview High School,HS,0,Black or African American,2,1,4,,,
920,Weakley County,40,Westview High School,HS,0,Black/Hispanic/Native American,3,2,4,,,
920,Weakley County,40,Westview High School,HS,0,Economically Disadvantaged,4,2,4,4,3,
920,Weakley County,40,Westview High School,HS,0,English Learners with Transitional 1-4,,,,,,
920,Weakley County,40,Westview High School,HS,0,Hispanic,,,,,,
920,Weakley County,40,Westview High School,HS,0,Students with Disabilities,4,2,4,,,
920,Weakley County,40,Westview High School,HS,,Subgroups,3.666666667,2,4,4,3,
920,Weakley County,40,Westview High School,HS,0,Super Subgroup,4,3,,,2,
920,Weakley County,40,Westview High School,HS,0,White,4,4,4,2,4,
920,Weakley County,45,Martin Middle School,K8,0,All Students,3,1,4,,,
920,Weakley County,45,Martin Middle School,K8,0,American Indian or Alaska Native,,,,,,
920,Weakley County,45,Martin Middle School,K8,0,Asian,,,,,,
920,Weakley County,45,Martin Middle School,K8,0,Black or African American,3,2,4,,,
920,Weakley County,45,Martin Middle School,K8,0,Black/Hispanic/Native American,3,2,4,,,
920,Weakley County,45,Martin Middle School,K8,0,Economically Disadvantaged,3,0,4,,,
920,Weakley County,45,Martin Middle School,K8,0,English Learners with Transitional 1-4,,,,,,
920,Weakley County,45,Martin Middle School,K8,0,Hispanic,,2,,,,
920,Weakley County,45,Martin Middle School,K8,0,Students with Disabilities,,2,4,,,
920,Weakley County,45,Martin Middle School,K8,,Subgroups,3,1.333333333,4,,,
920,Weakley County,45,Martin Middle School,K8,0,Super Subgroup,3,1,,,,
920,Weakley County,45,Martin Middle School,K8,0,White,3,0,4,,,
