ATV_Involved (group),Agency,Agency_Name,Display Sheet,Road_Type,Land_Use,Hour_STR,Latitude_adj,Longitude_adj,View_Dashboard,YTD_0,YTD_1,YTD_2,SUM([Injury]+[Fatality]),Item,SortBy,GIS,Parent,Crash_Desc,Route_adj,tip,Show_on_Map,Collision_Time_adj,Collision_Date_Tooltip,Tooltip_DriverAge,Collision_DOW,Tooltip_DriverFactor,Tooltip_Vehicle,Tooltip_NM,FixTotalRecs,City,Collision_Date,County,Crash_Type (group),Crash_Type,Distracted_Driver (group),Driver_Drinking (group),Driver_Drugged (group),Drowsy_Driver (group),Fatality,First_Harmfu_Event (group),Injury,LargeTruck_Involved (group),Latitude,Light_Condition (group),Longitude,MRN,Motorcycle_Involved (group),Number of Records,Other_Nonmotorist,Pedalcyclist,Pedestrian,SchoolBus,Senior (65-99) (group),Speeding_Involved (group),THPInv,THP_District,Teen (13-19) (group),Unbelted (group),Weather (group)
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Urban,14,36.1507,-82.44122,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-81,?,1,14:15,"Monday, August 12, 2019 @ 14:15",Senior (65-99),Monday,Unbelted Occupant,None,None,1,Erwin,8/12/2019 2:15:00 PM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,36.1507,Daylight,-82.44122,102478008,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,THP,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,Other,Rural,17,36.11642,-82.44007,View Dashboard,1,0,0,2,Guard Rail Face,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),CHESTOA PIKE,?,1,17:14,"Tuesday, May 21, 2019 @ 17:14",None,Tuesday,"Drunk Driver, Speeding, Unbelted Occupant",None,None,1, Not in a City,5/21/2019 5:14:00 PM,Unicoi,Serious Injury,Serious Injury,Null & -,Drinking Driver,Null & -,Null & -,0,Guard Rail Face,2,Null & -,36.11642,Daylight,-82.44007,102397719,Null & -,1,-,-,-,-,Null & -,Speeding Driver,THP,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,Interstate,Urban,15,36.21265,-82.34701,View Dashboard,1,0,0,1,Cable Barrier,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-26,?,1,15:47,"Thursday, August 1, 2019 @ 15:47",None,Thursday,None,None,None,1,Unicoi,8/1/2019 3:47:00 PM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Cable Barrier,1,Null & -,36.21265,Daylight,-82.34701,102468390,Null & -,1,-,-,-,-,Null & -,Null & -,THP,5-Fall Branch,Null & -,Null & -,Cloudy
Null & -,UNICOI CO SHERIFFS DEPT,UNICOI CO SHERIFFS DEPT,1,Other,Rural,10,36.10121,-82.46844,View Dashboard,1,0,0,1,Ditch,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),TEMPLE HILL RD,?,1,10:59,"Thursday, March 14, 2019 @ 10:59",None,Thursday,Unbelted Occupant,None,None,1, Not in a City,3/14/2019 10:59:00 AM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Ditch,1,Null & -,36.10121,Daylight,-82.46844,102330447,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Urban,14,36.17581,-82.2975,View Dashboard,1,0,0,5,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (5 injury/ies), SR-107,?,1,14:02,"Sunday, August 11, 2019 @ 14:02",None,Sunday,None,None,None,1,Unicoi,8/11/2019 2:02:00 PM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,5,Null & -,36.17581,Daylight,-82.2975,102475289,Null & -,1,-,-,-,-,Null & -,Null & -,THP,5-Fall Branch,Null & -,Null & -,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,Other,Urban, 7,36.21967,-82.29105,View Dashboard,1,0,0,2,Ditch,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),SCIOTO RD,?,1, 7:37,"Saturday, August 3, 2019 @  7:37",None,Saturday,Driver Used Drug,None,None,1,Unicoi,8/3/2019 7:37:00 AM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Driver has used Drugs,Null & -,0,Ditch,2,Null & -,36.21967,Daylight,-82.29105,102468341,Null & -,1,-,-,-,-,Null & -,Null & -,THP,5-Fall Branch,Null & -,Null & -,Clear
Null & -,ERWIN POLICE DEPT,ERWIN POLICE DEPT,1,Other,Urban,16,36.15157,-82.404,View Dashboard,1,0,0,1,Utility Pole,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),7TH ST,?,1,16:43,"Monday, February 18, 2019 @ 16:43",None,Monday,None,None,None,1,Erwin,2/18/2019 4:43:00 PM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Utility Pole,1,Null & -,36.15157,Daylight,-82.404,102312169,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Null & -,Null & -,Cloudy
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,Interstate,Urban,16,36.1496,-82.4223,View Dashboard,1,0,0,1,Guard Rail Face,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-26,?,1,16:50,"Friday, May 31, 2019 @ 16:50",None,Friday,Speeding,None,None,1,Erwin,5/31/2019 4:50:00 PM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Guard Rail Face,1,Null & -,36.1496,Daylight,-82.4223,102406160,Null & -,1,-,-,-,-,Null & -,Speeding Driver,THP,5-Fall Branch,Null & -,Null & -,Rain
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Urban,11,36.15679,-82.4001,View Dashboard,1,0,0,1,Utility Pole,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-395,?,1,11:37,"Friday, May 3, 2019 @ 11:37",None,Friday,"Driver Used Drug, Speeding, Unbelted Occupant",Motorcycle,None,1,Erwin,5/3/2019 11:37:00 AM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Driver has used Drugs,Null & -,0,Utility Pole,1,Null & -,36.15679,Daylight,-82.4001,102380389,Motorcyclist Involved,1,-,-,-,-,Null & -,Speeding Driver,THP,5-Fall Branch,Null & -,Unbelted Occupant,Cloudy
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Rural, 0,36.0597,-82.50275,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-36,?,1, 0:48,"Tuesday, January 1, 2019 @  0:48",None,Tuesday,"Drunk Driver, Driver Used Drug, Unbelted Occupant",None,None,1, Not in a City,1/1/2019 12:48:00 AM,Unicoi,Serious Injury,Serious Injury,Null & -,Drinking Driver,Driver has used Drugs,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,36.0597,Dark-Not Lighted,-82.50275,102267335,Null & -,1,-,-,-,-,Null & -,Null & -,THP,5-Fall Branch,Null & -,Unbelted Occupant,Rain
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,Other,Urban, 0,36.2552,-82.3217,View Dashboard,1,0,0,1,Utility Pole,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),UNICOI DR,?,1, 0:00,"Monday, September 9, 2019 @  0:00",None,Monday,"Drunk Driver, Unbelted Occupant",None,None,1,Unicoi,9/9/2019 12:00:00 AM,Unicoi,Serious Injury,Serious Injury,Null & -,Drinking Driver,Null & -,Null & -,0,Utility Pole,1,Null & -,36.2552,Dark-Not Lighted,-82.3217,102504510,Null & -,1,-,-,-,-,Null & -,Null & -,THP,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,Interstate,Rural,23,36.02695,-82.54245,View Dashboard,1,0,0,1,Fell/Jumped From Vehicle,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),  I-26,?,1,23:20,"Saturday, September 28, 2019 @ 23:20",None,Saturday,Unbelted Occupant,None,None,1, Not in a City,9/28/2019 11:20:00 PM,Unicoi,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Fell/Jumped From Vehicle,1,Null & -,36.02695,Dark-Lighted,-82.54245,102523785,Null & -,1,-,-,-,-,Null & -,Null & -,THP,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Rural,11,36.14651,-82.23139,View Dashboard,1,0,0,2,Standing Tree,1,:: Public Safety Maps,:: Crash Data Reports,"Fatal (1 fatality/ies, 1 injury/ies)", SR-107,?,1,11:00,"Friday, August 9, 2019 @ 11:00",Senior (65-99),Friday,Distracted Driver,None,None,1, Not in a City,8/9/2019 11:00:00 AM,Unicoi,Fatal,Fatal,Distracted Driver,Null & -,Null & -,Null & -,1,Standing Tree,1,Null & -,36.14651,Daylight,-82.23139,102472690,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,THP,5-Fall Branch,Null & -,Null & -,Clear
Null & -,ERWIN POLICE DEPT,ERWIN POLICE DEPT,1,State Road,Urban,19,36.15747,-82.40481,View Dashboard,1,0,0,2,Curb,1,:: Public Safety Maps,:: Crash Data Reports,"Fatal (1 fatality/ies, 1 injury/ies)", SR-107,?,1,19:13,"Thursday, March 14, 2019 @ 19:13",None,Thursday,"Speeding, Unbelted Occupant",None,None,1,Erwin,3/14/2019 7:13:00 PM,Unicoi,Fatal,Fatal,Null & -,Null & -,Null & -,Null & -,1,Curb,1,Null & -,36.15747,Daylight,-82.40481,102331568,Null & -,1,-,-,-,-,Null & -,Speeding Driver,Other,5-Fall Branch,Null & -,Unbelted Occupant,Cloudy
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,Other,Rural,20,36.17213,-82.39699,View Dashboard,1,0,0,1,Embankment Rock/Stone/Concrete,1,:: Public Safety Maps,:: Crash Data Reports,"Fatal (1 fatality/ies, 0 injury/ies)",PIPPIN HOLLOW RD,?,1,20:58,"Sunday, August 11, 2019 @ 20:58",None,Sunday,"Drunk Driver, Driver Used Drug, Unbelted Occupant",Motorcycle,None,1, Not in a City,8/11/2019 8:58:00 PM,Unicoi,Fatal,Fatal,Null & -,Drinking Driver,Driver has used Drugs,Null & -,1,Embankment Rock/Stone/Concrete,0,Null & -,36.17213,Dark-Not Lighted,-82.39699,102475635,Motorcyclist Involved,1,-,-,-,-,Null & -,Null & -,THP,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,State Road,Urban,17,36.379063,-82.42557,View Dashboard,1,0,0,3,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (3 injury/ies), SR-354,?,1,17:56,"Tuesday, March 5, 2019 @ 17:56",Teen (13-19),Tuesday,None,None,None,1,Johnson City,3/5/2019 5:56:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,3,Null & -,36.379063,Daylight,-82.42557,300520283,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Teen Driver (13-19),Null & -,Clear
Null & -,WASHINGTON CO SHERIFFS DEPT,WASHINGTON CO SHERIFFS DEPT,1,Other,Urban,11,36.16755,-82.56889,View Dashboard,1,0,0,1,Standing Tree,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),CONKLIN RD,?,1,11:40,"Friday, January 4, 2019 @ 11:40",Teen (13-19),Friday,None,None,None,1,LIMESTONE,1/4/2019 11:40:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Standing Tree,1,Null & -,36.16755,Daylight,-82.56889,300505587,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Teen Driver (13-19),Null & -,Cloudy
Null & -,WASHINGTON CO SHERIFFS DEPT,WASHINGTON CO SHERIFFS DEPT,1,Other,Urban, 7,36.167698,-82.571434,View Dashboard,1,0,0,2,"Over Turn, Roll Over",1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies),BLOCK CONKLIN RD,?,1, 7:20,"Thursday, October 31, 2019 @  7:20",Teen (13-19),Thursday,None,None,None,1,LIMESTONE,10/31/2019 7:20:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,"Over Turn, Roll Over",2,Null & -,36.167698,Dark-Not Lighted,-82.571434,300580795,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Teen Driver (13-19),Null & -,Rain
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,State Road,Urban, 3,36.320312,-82.36775,View Dashboard,1,0,0,1,Standing Tree,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-34,?,1, 3:28,"Friday, May 17, 2019 @  3:28",Teen (13-19),Friday,None,None,None,1,Johnson City,5/17/2019 3:28:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Standing Tree,1,Null & -,36.320312,Dark-Lighted,-82.36775,300538991,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Teen Driver (13-19),Null & -,Clear
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,State Road,Urban,19,36.305397,-82.38566,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-381,?,1,19:49,"Wednesday, September 4, 2019 @ 19:49",Senior (65-99),Wednesday,None,None,None,1,Johnson City,9/4/2019 7:49:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,36.305397,Dusk,-82.38566,300565719,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Null & -,Clear
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,Other,Urban,18,36.348484,-82.358284,View Dashboard,1,0,0,1,Wall,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),E OAKLAND AVE,?,1,18:01,"Thursday, September 26, 2019 @ 18:01",Senior (65-99),Thursday,None,None,None,1,Johnson City,9/26/2019 6:01:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Wall,1,Null & -,36.348484,Daylight,-82.358284,300571325,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Null & -,Rain
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,State Road,Urban,12,36.31082,-82.40733,View Dashboard,1,0,0,2,Fell/Jumped From Vehicle,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-34,?,1,12:35,"Sunday, May 5, 2019 @ 12:35",Senior (65-99),Sunday,Unbelted Occupant,Motorcycle,None,1,Johnson City,5/5/2019 12:35:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Fell/Jumped From Vehicle,2,Null & -,36.31082,Daylight,-82.40733,300535802,Motorcyclist Involved,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Rain
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,State Road,Urban,14,36.308086,-82.365005,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-381,?,1,14:07,"Saturday, March 30, 2019 @ 14:07",Senior (65-99),Saturday,None,None,None,1,Johnson City,3/30/2019 2:07:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,36.308086,Daylight,-82.365005,300526292,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Null & -,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Rural,20,36.24936,-82.54351,View Dashboard,1,0,0,1,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-353,?,1,20:05,"Saturday, August 10, 2019 @ 20:05",Senior (65-99),Saturday,Unbelted Occupant,Motorcycle,None,1, Not in a City,8/10/2019 8:05:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,1,Null & -,36.24936,Daylight,-82.54351,102474222,Motorcyclist Involved,1,-,-,-,-,Senior Driver (65-99),Null & -,THP,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,JONESBOROUGH POLICE DEPT,JONESBOROUGH POLICE DEPT,1,State Road,Urban,14,36.30573,-82.448395,View Dashboard,1,0,0,6,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (6 injury/ies), SR-34,?,1,14:25,"Monday, November 4, 2019 @ 14:25",Senior (65-99),Monday,Unbelted Occupant,None,None,1,Jonesborough,11/4/2019 2:25:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,6,Null & -,36.30573,Daylight,-82.448395,300582640,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,WASHINGTON CO SHERIFFS DEPT,WASHINGTON CO SHERIFFS DEPT,1,Other,Urban,13,36.414585,-82.48483,View Dashboard,1,0,0,5,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (5 injury/ies),GRAY STATION RD,?,1,13:30,"Monday, May 13, 2019 @ 13:30",Senior (65-99),Monday,Unbelted Occupant,None,None,1,Gray,5/13/2019 1:30:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,5,Null & -,36.414585,Daylight,-82.48483,300538101,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Rural,15,36.26069,-82.55836,View Dashboard,1,0,0,4,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (4 injury/ies), SR-34,?,1,15:45,"Monday, February 18, 2019 @ 15:45",Senior (65-99),Monday,None,None,None,1, Not in a City,2/18/2019 3:45:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,4,Null & -,36.26069,Daylight,-82.55836,102310352,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,THP,5-Fall Branch,Null & -,Null & -,Clear
Null & -,THP District 5 - Fall Branch,THP District 5 - Fall Branch,1,State Road,Rural,14,36.38732,-82.49886,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-75,?,1,14:45,"Monday, February 4, 2019 @ 14:45",Senior (65-99),Monday,None,None,None,1, Not in a City,2/4/2019 2:45:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,36.38732,Daylight,-82.49886,102300093,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,THP,5-Fall Branch,Null & -,Null & -,Clear
Null & -,WASHINGTON CO SHERIFFS DEPT,WASHINGTON CO SHERIFFS DEPT,1,State Road,Urban,13,36.30922,-82.438835,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-34,?,1,13:47,"Monday, January 7, 2019 @ 13:47",Senior (65-99),Monday,Unbelted Occupant,None,None,1,Johnson City,1/7/2019 1:47:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,36.30922,Daylight,-82.438835,300506456,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,WASHINGTON CO SHERIFFS DEPT,WASHINGTON CO SHERIFFS DEPT,1,State Road,Urban, 9,36.199856,-82.591995,View Dashboard,1,0,0,1,Ditch,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-353,?,1, 9:20,"Friday, June 28, 2019 @  9:20",Senior (65-99),Friday,None,None,None,1,LIMESTONE,6/28/2019 9:20:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Ditch,1,Null & -,36.199856,Daylight,-82.591995,300549313,Null & -,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Null & -,Clear
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,State Road,Urban, 8,36.3677,-82.40345,View Dashboard,1,0,0,2,Motor Vehicle-In-Transport On Same Roadway,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (2 injury/ies), SR-36,?,1, 8:30,"Friday, May 3, 2019 @  8:30",Senior (65-99),Friday,"Speeding, Unbelted Occupant",None,None,1,Johnson City,5/3/2019 8:30:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Motor Vehicle-In-Transport On Same Roadway,2,Null & -,36.3677,Daylight,-82.40345,300535665,Null & -,1,-,-,-,-,Senior Driver (65-99),Speeding Driver,Other,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,WASHINGTON CO SHERIFFS DEPT,WASHINGTON CO SHERIFFS DEPT,1,Other,Urban,11,36.244694,-82.49769,View Dashboard,1,0,0,1,Embankment Earth,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),SLIGER RD,?,1,11:38,"Friday, August 2, 2019 @ 11:38",Senior (65-99),Friday,Unbelted Occupant,Motorcycle,None,1,Jonesborough,8/2/2019 11:38:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Embankment Earth,1,Null & -,36.244694,Daylight,-82.49769,300557620,Motorcyclist Involved,1,-,-,-,-,Senior Driver (65-99),Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,Other,Urban,11,36.320312,-82.342514,View Dashboard,1,0,0,1,Pedestrian,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),E MAIN ST,?,1,11:40,"Monday, March 25, 2019 @ 11:40",None,Monday,Unbelted Occupant,None,Pedestrian,1,Johnson City,3/25/2019 11:40:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Pedestrian,1,Null & -,36.320312,Daylight,-82.342514,300524848,Null & -,1,-,-,Pedestrian Involved,-,Null & -,Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Cloudy
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,Other,Urban, 7,36.3862,-82.36146,View Dashboard,1,0,0,1,Building,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),BRISTOL HWY,?,1, 7:55,"Wednesday, April 24, 2019 @  7:55",None,Wednesday,None,None,Pedestrian,1,Johnson City,4/24/2019 7:55:00 AM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Building,1,Null & -,36.3862,Dawn,-82.36146,300532783,Null & -,1,-,-,Pedestrian Involved,-,Null & -,Null & -,Other,5-Fall Branch,Null & -,Null & -,Clear
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,State Road,Urban,17,36.309433,-82.39676,View Dashboard,1,0,0,1,Pedal-Cycle,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies), SR-34,?,1,17:18,"Monday, September 23, 2019 @ 17:18",None,Monday,Unbelted Occupant,None,Pedalcyclist,1,Johnson City,9/23/2019 5:18:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Pedal-Cycle,1,Null & -,36.309433,Daylight,-82.39676,300570529,Null & -,1,-,Pedalcyclist Involved,-,-,Null & -,Null & -,Other,5-Fall Branch,Null & -,Unbelted Occupant,Clear
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,Other,Urban,18,36.26656,-82.32114,View Dashboard,1,0,0,1,Standing Tree,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),INTERSTATE 26US23//SR36INTERST HWY,?,1,18:14,"Wednesday, October 30, 2019 @ 18:14",None,Wednesday,Drunk Driver,None,None,1,Johnson City,10/30/2019 6:14:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Drinking Driver,Null & -,Null & -,0,Standing Tree,1,Null & -,36.26656,Dusk,-82.32114,300580702,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Null & -,Null & -,Rain
Null & -,JOHNSON CITY POLICE DEPT,JOHNSON CITY POLICE DEPT,1,Other,Urban,19,36.32135,-82.37951,View Dashboard,1,0,0,1,Other Object,1,:: Public Safety Maps,:: Crash Data Reports,Suspected Serious Injury (1 injury/ies),KNOB CREEK RD,?,1,19:56,"Friday, May 3, 2019 @ 19:56",None,Friday,None,None,None,1,Johnson City,5/3/2019 7:56:00 PM,Washington,Serious Injury,Serious Injury,Null & -,Null & -,Null & -,Null & -,0,Other Object,1,Null & -,36.32135,Dusk,-82.37951,300535502,Null & -,1,-,-,-,-,Null & -,Null & -,Other,5-Fall Branch,Null & -,Null & -,Clear
